               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.032287,            0.016335,           0.0013107,             0.77787,             0.76134,             0.77892,              0.5151,             0.03107,           0.0090825,           0.0022052,            0.004796,            0.004796,            0.004796
                 112,            0.032191,            0.016208,           0.0013202,             0.77493,             0.77005,             0.77773,             0.51617,            0.031096,           0.0090836,           0.0022376,           0.0047263,           0.0047263,           0.0047263
                 113,            0.032293,            0.016231,           0.0011681,              0.7591,             0.78054,             0.77664,             0.51495,            0.031067,           0.0090851,           0.0022212,           0.0046568,           0.0046568,           0.0046568
                 114,            0.031836,            0.015981,            0.001142,             0.76422,             0.77716,             0.77769,             0.51876,            0.031041,           0.0090976,            0.002179,           0.0045875,           0.0045875,           0.0045875
                 115,            0.031757,            0.015935,           0.0012502,             0.73851,             0.78459,             0.76902,              0.5195,            0.030966,           0.0090981,           0.0022128,           0.0045184,           0.0045184,           0.0045184
                 116,            0.031689,            0.016109,           0.0012311,             0.77195,             0.75477,             0.77543,             0.51693,            0.030933,           0.0090869,           0.0022471,           0.0044495,           0.0044495,           0.0044495
                 117,            0.031675,            0.016056,           0.0012086,             0.76327,             0.75552,             0.77592,             0.51892,            0.030854,           0.0090435,           0.0022323,           0.0043809,           0.0043809,           0.0043809
                 118,            0.031816,              0.0164,           0.0012223,              0.7595,             0.76346,             0.77309,             0.51723,            0.030794,           0.0090197,           0.0021397,           0.0043126,           0.0043126,           0.0043126
                 119,            0.031302,            0.015978,           0.0012071,             0.76649,             0.78088,             0.77791,             0.51651,            0.030771,           0.0090007,           0.0021167,           0.0042445,           0.0042445,           0.0042445
                 120,            0.031513,            0.015908,           0.0011876,             0.76439,             0.77534,             0.77261,             0.51967,            0.030753,            0.008991,           0.0021526,           0.0041768,           0.0041768,           0.0041768
                 121,            0.031385,            0.015741,           0.0012223,             0.76007,             0.77631,             0.77448,              0.5179,            0.030736,           0.0089917,           0.0021718,           0.0041094,           0.0041094,           0.0041094
                 122,            0.031179,            0.015859,           0.0011564,             0.74899,              0.7771,             0.76676,             0.51706,            0.030713,            0.008986,           0.0022111,           0.0040424,           0.0040424,           0.0040424
                 123,            0.031076,            0.015915,           0.0011158,             0.75933,              0.7644,             0.76738,             0.51936,            0.030677,           0.0089737,           0.0022131,           0.0039757,           0.0039757,           0.0039757
                 124,            0.031537,            0.016007,           0.0012845,             0.74441,             0.78596,             0.76867,             0.51666,            0.030631,           0.0089926,            0.002187,           0.0039094,           0.0039094,           0.0039094
                 125,            0.030959,            0.015763,           0.0010917,             0.74568,             0.78555,             0.76505,             0.51578,            0.030574,           0.0089945,           0.0021816,           0.0038434,           0.0038434,           0.0038434
                 126,            0.031138,            0.015852,           0.0010298,              0.7264,             0.80343,             0.76489,             0.51621,            0.030506,            0.008984,           0.0022062,           0.0037779,           0.0037779,           0.0037779
                 127,            0.031078,            0.015765,           0.0011854,             0.74442,             0.76807,             0.76127,              0.5189,            0.030435,           0.0089849,           0.0021994,           0.0037128,           0.0037128,           0.0037128
                 128,            0.030639,            0.015926,          0.00093852,              0.7422,             0.76983,             0.76042,             0.51884,            0.030337,            0.008979,           0.0022537,           0.0036482,           0.0036482,           0.0036482
                 129,            0.030587,            0.015764,           0.0011663,             0.72884,             0.77251,             0.75961,             0.52299,            0.030305,           0.0089724,           0.0022491,            0.003584,            0.003584,            0.003584
                 130,              0.0306,            0.015569,           0.0010421,             0.74237,             0.76404,              0.7652,              0.5226,             0.03022,           0.0089498,           0.0022707,           0.0035203,           0.0035203,           0.0035203
                 131,            0.030603,            0.015765,           0.0011127,             0.72893,             0.77696,             0.76412,             0.52267,            0.030176,           0.0089437,           0.0022392,            0.003457,            0.003457,            0.003457
                 132,            0.030712,              0.0156,           0.0010336,             0.74532,             0.75932,             0.76771,             0.52237,             0.03014,           0.0089274,           0.0022139,           0.0033943,           0.0033943,           0.0033943
                 133,            0.030671,            0.015394,           0.0011369,             0.74414,             0.76157,             0.76762,             0.52311,            0.030138,            0.008927,           0.0021966,           0.0033321,           0.0033321,           0.0033321
                 134,            0.030242,            0.015571,          0.00097858,             0.73803,             0.76239,             0.76801,             0.52515,            0.030162,           0.0089263,           0.0021743,           0.0032704,           0.0032704,           0.0032704
                 135,            0.030097,            0.015665,           0.0010418,             0.73845,             0.75945,             0.76811,             0.52204,            0.030179,           0.0089151,           0.0021129,           0.0032093,           0.0032093,           0.0032093
                 136,            0.030321,            0.015371,           0.0010795,             0.75439,              0.7458,             0.76995,             0.52379,            0.030177,           0.0089019,           0.0020636,           0.0031488,           0.0031488,           0.0031488
                 137,            0.030065,            0.015519,          0.00095242,             0.76315,             0.74526,             0.76937,             0.52375,            0.030161,           0.0088957,           0.0020344,           0.0030888,           0.0030888,           0.0030888
                 138,            0.029958,            0.015124,            0.001067,             0.76721,             0.74443,             0.76752,              0.5244,            0.030162,            0.008901,           0.0020133,           0.0030294,           0.0030294,           0.0030294
                 139,            0.030135,             0.01522,           0.0012263,             0.76729,             0.74532,             0.77122,             0.52762,            0.030167,           0.0088971,           0.0020061,           0.0029706,           0.0029706,           0.0029706
                 140,            0.029838,            0.015373,           0.0010261,             0.77145,             0.75187,             0.77129,             0.53035,            0.030166,           0.0088903,           0.0020064,           0.0029125,           0.0029125,           0.0029125
                 141,             0.02977,            0.015347,          0.00098243,             0.77349,             0.75419,             0.77296,             0.52651,            0.030204,           0.0088899,           0.0020183,            0.002855,            0.002855,            0.002855
                 142,            0.029914,            0.015214,          0.00088777,             0.77466,             0.75266,             0.77245,             0.52787,            0.030203,            0.008892,           0.0020462,           0.0027981,           0.0027981,           0.0027981
                 143,            0.029768,            0.015066,          0.00093399,             0.77498,             0.75421,             0.77262,             0.52774,              0.0302,           0.0088871,           0.0020405,           0.0027419,           0.0027419,           0.0027419
                 144,            0.029554,            0.015091,          0.00093258,             0.76847,             0.76551,             0.77797,             0.52764,            0.030181,           0.0088889,           0.0020143,           0.0026864,           0.0026864,           0.0026864
