               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 128,            0.035571,            0.015114,            0.001758,             0.85402,             0.56759,             0.74449,             0.46284,            0.035096,           0.0075126,           0.0024534,           0.0036482,           0.0036482,           0.0036482
                 129,             0.03558,            0.015113,           0.0018823,             0.85204,              0.5662,              0.7511,             0.46178,            0.035036,           0.0075169,           0.0024204,            0.003584,            0.003584,            0.003584
                 130,            0.035576,            0.015001,           0.0018263,             0.81153,             0.57808,             0.75084,             0.46672,            0.034976,           0.0075095,           0.0024035,           0.0035203,           0.0035203,           0.0035203
                 131,            0.035487,            0.015092,            0.001881,             0.87867,             0.55465,             0.75604,             0.46835,            0.034969,           0.0075084,           0.0023846,            0.003457,            0.003457,            0.003457
                 132,            0.035323,            0.014877,           0.0018521,             0.87661,             0.55637,             0.75592,             0.46899,            0.034933,           0.0075034,           0.0023732,           0.0033943,           0.0033943,           0.0033943
                 133,            0.035238,            0.014651,           0.0018413,             0.86404,             0.56014,             0.75714,             0.47107,            0.034958,           0.0074967,           0.0023507,           0.0033321,           0.0033321,           0.0033321
                 134,            0.035135,            0.014866,           0.0017641,             0.85956,             0.56813,             0.75604,             0.47556,            0.034948,           0.0074856,           0.0023529,           0.0032704,           0.0032704,           0.0032704
                 135,            0.034752,            0.015011,           0.0017086,             0.84651,             0.57178,             0.75699,             0.47847,            0.034918,           0.0074778,           0.0023668,           0.0032093,           0.0032093,           0.0032093
                 136,            0.034931,            0.014698,            0.001736,             0.83691,             0.57407,             0.75762,             0.47886,            0.034913,           0.0074668,           0.0023652,           0.0031488,           0.0031488,           0.0031488
                 137,            0.034813,            0.014837,           0.0016213,             0.83834,             0.57297,              0.7557,             0.47664,             0.03491,           0.0074646,           0.0023481,           0.0030888,           0.0030888,           0.0030888
                 138,             0.03442,            0.014592,           0.0017397,             0.83521,             0.57592,             0.75995,             0.47732,              0.0349,           0.0074695,           0.0023467,           0.0030294,           0.0030294,           0.0030294
                 139,            0.035045,             0.01465,           0.0017563,             0.83209,             0.58176,             0.75973,             0.47818,            0.034859,           0.0074657,           0.0023599,           0.0029706,           0.0029706,           0.0029706
                 140,            0.034653,            0.014816,           0.0017126,             0.85006,             0.57006,             0.76561,              0.4807,             0.03479,           0.0074599,            0.002348,           0.0029125,           0.0029125,           0.0029125
                 141,            0.034627,             0.01478,           0.0017774,             0.83612,             0.57965,             0.76445,               0.479,            0.034784,           0.0074581,           0.0023509,            0.002855,            0.002855,            0.002855
                 142,            0.034438,            0.014687,           0.0017042,             0.84396,             0.56871,             0.76355,             0.47969,            0.034771,           0.0074596,           0.0023366,           0.0027981,           0.0027981,           0.0027981
                 143,            0.034421,            0.014596,           0.0016427,             0.82707,             0.57623,             0.76458,             0.48506,            0.034753,           0.0074562,           0.0023246,           0.0027419,           0.0027419,           0.0027419
                 144,            0.034544,            0.014619,           0.0016502,             0.83568,             0.57636,             0.76502,             0.48621,            0.034707,           0.0074484,           0.0023115,           0.0026864,           0.0026864,           0.0026864
                 145,            0.034409,            0.014586,            0.001592,             0.82097,             0.57218,             0.75863,              0.4853,            0.034668,           0.0074476,           0.0022957,           0.0026316,           0.0026316,           0.0026316
                 146,            0.034203,            0.014572,           0.0017119,             0.81495,             0.58464,             0.76032,             0.48571,             0.03464,           0.0074447,           0.0022962,           0.0025775,           0.0025775,           0.0025775
                 147,            0.034384,            0.014443,           0.0016196,             0.81601,             0.58356,             0.76118,             0.48682,            0.034643,           0.0074486,           0.0022868,           0.0025241,           0.0025241,           0.0025241
                 148,            0.034178,            0.014431,           0.0015763,             0.82203,             0.58065,             0.76056,             0.48424,            0.034637,           0.0074439,           0.0022849,           0.0024714,           0.0024714,           0.0024714
                 149,            0.034472,            0.014727,           0.0016012,             0.81543,              0.5842,               0.761,              0.4836,            0.034611,           0.0074427,           0.0022768,           0.0024195,           0.0024195,           0.0024195
                 150,            0.034097,            0.014444,           0.0015362,             0.87349,             0.56085,             0.76755,             0.48701,            0.034581,           0.0074347,           0.0022744,           0.0023684,           0.0023684,           0.0023684
                 151,            0.034163,            0.014429,           0.0016678,             0.71268,             0.63683,             0.76288,             0.48607,            0.034564,           0.0074266,            0.002266,            0.002318,            0.002318,            0.002318
                 152,             0.03391,            0.014313,           0.0016184,             0.87109,             0.56104,             0.76801,             0.48568,            0.034539,           0.0074201,           0.0022563,           0.0022684,           0.0022684,           0.0022684
